train_acc,train_loss,val_acc,test_acc,test_acc_std,lr,epoch,model,layers,hidden_dims,total_epochs,runtime,test_size,val_size,train_size,representation
0.6466165413533834,5.0364344120025635,0.0,0.675,0.0,1e-05,121,GINE,2,128,200,74.44487142562866,3,15,133,node_only
0.6466165413533834,4.848625063896179,0.0,0.7,0.0,1e-05,121,GINE,2,256,200,139.72790551185608,3,15,133,node_only
0.6541353383458647,5.127232134342194,0.0,0.7,0.0,1e-05,121,GINE,3,128,200,139.855229139328,3,15,133,node_only
0.6466165413533834,4.893429696559906,0.0,0.675,0.0,1e-05,121,GINE,3,256,200,276.0496884584427,3,15,133,node_only
0.6466165413533834,4.972110837697983,0.0,0.675,0.0,1e-05,121,GCN,2,128,200,52.20353543758392,3,15,133,node_only
0.6240601503759399,5.238709568977356,0.0,0.675,0.0,1e-05,121,GCN,2,256,200,94.61590552330017,3,15,133,node_only
0.6466165413533834,5.11538428068161,0.0,0.675,0.0,1e-05,121,GCN,3,128,200,77.65258634090424,3,15,133,node_only
0.631578947368421,5.219571232795715,0.0,0.675,0.0,1e-05,121,GCN,3,256,200,141.19008934497833,3,15,133,node_only
0.6466165413533834,5.054698944091797,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,128,200,26.042279601097107,3,15,133,node_only
0.6390977443609023,5.066019952297211,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,256,200,45.32574141025543,3,15,133,node_only
0.6466165413533834,5.235665202140808,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,3,128,200,45.488086462020874,3,15,133,node_only
0.6616541353383458,4.983016550540924,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,3,256,200,81.41111648082733,3,15,133,node_only
0.6466165413533834,5.0133406817913055,0.0,0.675,0.0,1e-05,121,SAGPool,2,128,200,25.49826455116272,3,15,133,node_only
0.6541353383458647,4.891738951206207,0.0,0.675,0.0,1e-05,121,SAGPool,2,256,200,44.46723473072052,3,15,133,node_only
0.6390977443609023,5.075541436672211,0.0,0.675,0.0,1e-05,121,SAGPool,3,128,200,58.437430024147034,3,15,133,node_only
0.6541353383458647,5.021966993808746,0.0,0.675,0.0,1e-05,121,SAGPool,3,256,200,106.11514604091644,3,15,133,node_only
